center_2020_10_17_20_17_02_162.jpg,left_2020_10_17_20_17_02_162.jpg,right_2020_10_17_20_17_02_162.jpg,0,0,0,2.937039
center_2020_10_17_20_17_02_248.jpg,left_2020_10_17_20_17_02_248.jpg,right_2020_10_17_20_17_02_248.jpg,0,0,0,2.913422
center_2020_10_17_20_17_02_346.jpg,left_2020_10_17_20_17_02_346.jpg,right_2020_10_17_20_17_02_346.jpg,0,0,0,2.884199
center_2020_10_17_20_17_02_441.jpg,left_2020_10_17_20_17_02_441.jpg,right_2020_10_17_20_17_02_441.jpg,0,0.2842356,0,3.190834
center_2020_10_17_20_17_02_525.jpg,left_2020_10_17_20_17_02_525.jpg,right_2020_10_17_20_17_02_525.jpg,0,0.5385576,0,3.682748
center_2020_10_17_20_17_02_634.jpg,left_2020_10_17_20_17_02_634.jpg,right_2020_10_17_20_17_02_634.jpg,0,0.8621967,0,4.674025
center_2020_10_17_20_17_02_705.jpg,left_2020_10_17_20_17_02_705.jpg,right_2020_10_17_20_17_02_705.jpg,0,1,0,5.595535
center_2020_10_17_20_17_02_815.jpg,left_2020_10_17_20_17_02_815.jpg,right_2020_10_17_20_17_02_815.jpg,0,1,0,6.745851
center_2020_10_17_20_17_02_888.jpg,left_2020_10_17_20_17_02_888.jpg,right_2020_10_17_20_17_02_888.jpg,0,0.7792474,0,7.459815
center_2020_10_17_20_17_02_997.jpg,left_2020_10_17_20_17_02_997.jpg,right_2020_10_17_20_17_02_997.jpg,0.3,0.4527937,0,8.025635
center_2020_10_17_20_17_03_071.jpg,left_2020_10_17_20_17_03_071.jpg,right_2020_10_17_20_17_03_071.jpg,0.45,0.227818,0,8.128243
center_2020_10_17_20_17_03_163.jpg,left_2020_10_17_20_17_03_163.jpg,right_2020_10_17_20_17_03_163.jpg,0.7,0,0,7.988156
center_2020_10_17_20_17_03_261.jpg,left_2020_10_17_20_17_03_261.jpg,right_2020_10_17_20_17_03_261.jpg,0.9500002,0,0,7.801931
center_2020_10_17_20_17_03_338.jpg,left_2020_10_17_20_17_03_338.jpg,right_2020_10_17_20_17_03_338.jpg,1,0,0,7.668479
center_2020_10_17_20_17_03_442.jpg,left_2020_10_17_20_17_03_442.jpg,right_2020_10_17_20_17_03_442.jpg,0,0,0,7.416473
center_2020_10_17_20_17_03_522.jpg,left_2020_10_17_20_17_03_522.jpg,right_2020_10_17_20_17_03_522.jpg,0,0.2386143,0,7.564057
center_2020_10_17_20_17_03_622.jpg,left_2020_10_17_20_17_03_622.jpg,right_2020_10_17_20_17_03_622.jpg,0,0.5392356,0,8.1218
center_2020_10_17_20_17_03_697.jpg,left_2020_10_17_20_17_03_697.jpg,right_2020_10_17_20_17_03_697.jpg,0,0.3137829,0,8.376258
center_2020_10_17_20_17_03_806.jpg,left_2020_10_17_20_17_03_806.jpg,right_2020_10_17_20_17_03_806.jpg,0,0.6384213,0,9.042611
center_2020_10_17_20_17_03_891.jpg,left_2020_10_17_20_17_03_891.jpg,right_2020_10_17_20_17_03_891.jpg,0,0.3820236,0,9.359548
center_2020_10_17_20_17_03_995.jpg,left_2020_10_17_20_17_03_995.jpg,right_2020_10_17_20_17_03_995.jpg,0,0.07793519,0,9.383276
center_2020_10_17_20_17_04_073.jpg,left_2020_10_17_20_17_04_073.jpg,right_2020_10_17_20_17_04_073.jpg,-0.2,0,0,9.30325
center_2020_10_17_20_17_04_164.jpg,left_2020_10_17_20_17_04_164.jpg,right_2020_10_17_20_17_04_164.jpg,-0.45,0,0,9.159354
center_2020_10_17_20_17_04_258.jpg,left_2020_10_17_20_17_04_258.jpg,right_2020_10_17_20_17_04_258.jpg,0,0,0,9.045156
center_2020_10_17_20_17_04_348.jpg,left_2020_10_17_20_17_04_348.jpg,right_2020_10_17_20_17_04_348.jpg,0,0,0,8.971478
center_2020_10_17_20_17_04_447.jpg,left_2020_10_17_20_17_04_447.jpg,right_2020_10_17_20_17_04_447.jpg,0,0.2934255,0,9.215538
center_2020_10_17_20_17_04_541.jpg,left_2020_10_17_20_17_04_541.jpg,right_2020_10_17_20_17_04_541.jpg,0,0.01197359,0,9.158918
center_2020_10_17_20_17_04_641.jpg,left_2020_10_17_20_17_04_641.jpg,right_2020_10_17_20_17_04_641.jpg,0,0,0,9.067936
center_2020_10_17_20_17_04_715.jpg,left_2020_10_17_20_17_04_715.jpg,right_2020_10_17_20_17_04_715.jpg,0,0.2227563,0,9.158912
center_2020_10_17_20_17_04_808.jpg,left_2020_10_17_20_17_04_808.jpg,right_2020_10_17_20_17_04_808.jpg,0,0.503148,0,9.655961
center_2020_10_17_20_17_04_893.jpg,left_2020_10_17_20_17_04_893.jpg,right_2020_10_17_20_17_04_893.jpg,0,0.7559999,0,10.29082
center_2020_10_17_20_17_04_984.jpg,left_2020_10_17_20_17_04_984.jpg,right_2020_10_17_20_17_04_984.jpg,0,0.4825244,0,10.79462
center_2020_10_17_20_17_05_077.jpg,left_2020_10_17_20_17_05_077.jpg,right_2020_10_17_20_17_05_077.jpg,0,0.7609787,0,11.50057
center_2020_10_17_20_17_05_166.jpg,left_2020_10_17_20_17_05_166.jpg,right_2020_10_17_20_17_05_166.jpg,0,1,0,12.45758
center_2020_10_17_20_17_05_278.jpg,left_2020_10_17_20_17_05_278.jpg,right_2020_10_17_20_17_05_278.jpg,0,0.7212418,0,13.26635
center_2020_10_17_20_17_05_361.jpg,left_2020_10_17_20_17_05_361.jpg,right_2020_10_17_20_17_05_361.jpg,0,0.9571042,0,13.987
center_2020_10_17_20_17_05_457.jpg,left_2020_10_17_20_17_05_457.jpg,right_2020_10_17_20_17_05_457.jpg,0.25,0.6459784,0,14.7746
center_2020_10_17_20_17_05_544.jpg,left_2020_10_17_20_17_05_544.jpg,right_2020_10_17_20_17_05_544.jpg,0.45,0.3997099,0,15.01328
center_2020_10_17_20_17_05_637.jpg,left_2020_10_17_20_17_05_637.jpg,right_2020_10_17_20_17_05_637.jpg,0,0.1153195,0,14.81499
center_2020_10_17_20_17_05_725.jpg,left_2020_10_17_20_17_05_725.jpg,right_2020_10_17_20_17_05_725.jpg,0,0.387964,0,15.10845
center_2020_10_17_20_17_05_817.jpg,left_2020_10_17_20_17_05_817.jpg,right_2020_10_17_20_17_05_817.jpg,0,0.07736799,0,15.05514
center_2020_10_17_20_17_05_915.jpg,left_2020_10_17_20_17_05_915.jpg,right_2020_10_17_20_17_05_915.jpg,0,0.2925736,0,15.21112
center_2020_10_17_20_17_06_043.jpg,left_2020_10_17_20_17_06_043.jpg,right_2020_10_17_20_17_06_043.jpg,0,0,0,15.08757
center_2020_10_17_20_17_06_145.jpg,left_2020_10_17_20_17_06_145.jpg,right_2020_10_17_20_17_06_145.jpg,0,0.2862807,0,15.22766
center_2020_10_17_20_17_06_225.jpg,left_2020_10_17_20_17_06_225.jpg,right_2020_10_17_20_17_06_225.jpg,0,0.5816457,0,15.66668
center_2020_10_17_20_17_06_258.jpg,left_2020_10_17_20_17_06_258.jpg,right_2020_10_17_20_17_06_258.jpg,0,0.8267171,0,16.53131
center_2020_10_17_20_17_06_359.jpg,left_2020_10_17_20_17_06_359.jpg,right_2020_10_17_20_17_06_359.jpg,0,0.5247818,0,17.04573
center_2020_10_17_20_17_06_465.jpg,left_2020_10_17_20_17_06_465.jpg,right_2020_10_17_20_17_06_465.jpg,0,0.7932047,0,17.61542
center_2020_10_17_20_17_06_539.jpg,left_2020_10_17_20_17_06_539.jpg,right_2020_10_17_20_17_06_539.jpg,0,0.5210438,0,18.14787
center_2020_10_17_20_17_06_637.jpg,left_2020_10_17_20_17_06_637.jpg,right_2020_10_17_20_17_06_637.jpg,0,0.8125994,0,18.73714
center_2020_10_17_20_17_06_729.jpg,left_2020_10_17_20_17_06_729.jpg,right_2020_10_17_20_17_06_729.jpg,0,0.5350925,0,19.23195
center_2020_10_17_20_17_06_832.jpg,left_2020_10_17_20_17_06_832.jpg,right_2020_10_17_20_17_06_832.jpg,-0.25,0.2241107,0,19.29482
center_2020_10_17_20_17_06_905.jpg,left_2020_10_17_20_17_06_905.jpg,right_2020_10_17_20_17_06_905.jpg,-0.45,0.002067775,0,19.08221
center_2020_10_17_20_17_07_005.jpg,left_2020_10_17_20_17_07_005.jpg,right_2020_10_17_20_17_07_005.jpg,0,0,0,18.88704
center_2020_10_17_20_17_07_105.jpg,left_2020_10_17_20_17_07_105.jpg,right_2020_10_17_20_17_07_105.jpg,0,0,0,18.64841
center_2020_10_17_20_17_07_178.jpg,left_2020_10_17_20_17_07_178.jpg,right_2020_10_17_20_17_07_178.jpg,0,0,0,18.49027
center_2020_10_17_20_17_07_270.jpg,left_2020_10_17_20_17_07_270.jpg,right_2020_10_17_20_17_07_270.jpg,0,0,0,18.33752
center_2020_10_17_20_17_07_372.jpg,left_2020_10_17_20_17_07_372.jpg,right_2020_10_17_20_17_07_372.jpg,0,0,0,18.20876
center_2020_10_17_20_17_07_444.jpg,left_2020_10_17_20_17_07_444.jpg,right_2020_10_17_20_17_07_444.jpg,0,0,0,18.05028
center_2020_10_17_20_17_07_552.jpg,left_2020_10_17_20_17_07_552.jpg,right_2020_10_17_20_17_07_552.jpg,0,0,0,17.84423
center_2020_10_17_20_17_07_627.jpg,left_2020_10_17_20_17_07_627.jpg,right_2020_10_17_20_17_07_627.jpg,0,0.22932,0,17.90741
center_2020_10_17_20_17_07_741.jpg,left_2020_10_17_20_17_07_741.jpg,right_2020_10_17_20_17_07_741.jpg,0,0.5217096,0,18.3522
center_2020_10_17_20_17_07_805.jpg,left_2020_10_17_20_17_07_805.jpg,right_2020_10_17_20_17_07_805.jpg,0,0.2751699,0,18.46424
center_2020_10_17_20_17_07_907.jpg,left_2020_10_17_20_17_07_907.jpg,right_2020_10_17_20_17_07_907.jpg,0,0,0,18.35716
center_2020_10_17_20_17_07_986.jpg,left_2020_10_17_20_17_07_986.jpg,right_2020_10_17_20_17_07_986.jpg,0,0,0,18.20837
center_2020_10_17_20_17_08_081.jpg,left_2020_10_17_20_17_08_081.jpg,right_2020_10_17_20_17_08_081.jpg,0,0,0,17.95099
center_2020_10_17_20_17_08_163.jpg,left_2020_10_17_20_17_08_163.jpg,right_2020_10_17_20_17_08_163.jpg,0,0,0,17.81069
center_2020_10_17_20_17_08_255.jpg,left_2020_10_17_20_17_08_255.jpg,right_2020_10_17_20_17_08_255.jpg,0.2,0,0,17.66158
center_2020_10_17_20_17_08_356.jpg,left_2020_10_17_20_17_08_356.jpg,right_2020_10_17_20_17_08_356.jpg,0,0,0,17.49571
